contest_id,election_id,election_date,election_type,primary_party,question_text,question_type,office_id,office_name,office_modifier,district_id,district_type,district_name,candidate_id,candidate_name,retention_candidate_id,retention_candidate_name,division_id,division_type,division_name,vote_channel,is_winner,candidate_party_id,candidate_party_name,votes
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,6680,Paul A. Rodriguez,,,67,County,Kings,,false,8,Republican,9079
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,6680,Paul A. Rodriguez,,,67,County,Kings,,false,9,Conservative,871
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,67,County,Kings,,false,,,22823
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,67,County,Kings,,false,,,106509
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,68,County,New York ,,true,7,Democratic,19305
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,68,County,New York ,,true,10,Working Families,1138
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,6680,Paul A. Rodriguez,,,68,County,New York ,,false,8,Republican,2515
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,6680,Paul A. Rodriguez,,,68,County,New York ,,false,9,Conservative,147
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,68,County,New York ,,false,,,9735
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,68,County,New York ,,false,,,32840
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,430,County,Queens,,true,7,Democratic,13056
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,430,County,Queens,,true,10,Working Families,561
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,6680,Paul A. Rodriguez,,,430,County,Queens,,false,8,Republican,4103
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,6680,Paul A. Rodriguez,,,430,County,Queens,,false,9,Conservative,451
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,430,County,Queens,,false,,,5824
3831,70,2004-11-02T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,430,County,Queens,,false,,,23995
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,67,County,Kings,,true,7,Democratic,30059
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,67,County,Kings,,true,10,Working Families,3349
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,7051,Cesar Estevez,,,67,County,Kings,,false,9,Conservative,1228
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,67,County,Kings,,false,,,20656
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,67,County,Kings,,false,,,55292
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,68,County,New York ,,true,7,Democratic,8249
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,68,County,New York ,,true,10,Working Families,903
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,7051,Cesar Estevez,,,68,County,New York ,,false,9,Conservative,267
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,68,County,New York ,,false,,,7377
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,68,County,New York ,,false,,,16796
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,430,County,Queens,,true,7,Democratic,5501
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,430,County,Queens,,true,10,Working Families,347
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,7051,Cesar Estevez,,,430,County,Queens,,false,9,Conservative,624
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,430,County,Queens,,false,,,6205
4067,73,2002-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,430,County,Queens,,false,,,12677
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,67,County,Kings,,true,7,Democratic,58765
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,67,County,Kings,,true,10,Working Families,3274
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7488,Rosemary Markgraf,,,67,County,Kings,,false,8,Republican,6768
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7491,Paul Pederson,,,67,County,Kings,,false,126,SOC,764
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7490,Mildred Rosario,,,67,County,Kings,,false,96,Right to Life,584
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7489,Caesar Estevez,,,67,County,Kings,,false,9,Conservative,611
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,67,County,Kings,,false,,,23947
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,67,County,Kings,,false,,,94713
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,68,County,New York ,,true,7,Democratic,18517
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,68,County,New York ,,true,10,Working Families,1122
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7488,Rosemary Markgraf,,,68,County,New York ,,false,8,Republican,1896
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7491,Paul Pederson,,,68,County,New York ,,false,126,SOC,212
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7490,Mildred Rosario,,,68,County,New York ,,false,96,Right to Life,185
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7489,Caesar Estevez,,,68,County,New York ,,false,9,Conservative,130
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,68,County,New York ,,false,,,8543
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,68,County,New York ,,false,,,30605
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,430,County,Queens,,true,7,Democratic,4417
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,430,County,Queens,,true,10,Working Families,193
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7488,Rosemary Markgraf,,,430,County,Queens,,false,8,Republican,1388
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7491,Paul Pederson,,,430,County,Queens,,false,126,SOC,49
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7490,Mildred Rosario,,,430,County,Queens,,false,96,Right to Life,96
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,7489,Caesar Estevez,,,430,County,Queens,,false,9,Conservative,109
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,430,County,Queens,,false,,,2490
4369,77,2000-11-07T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,430,County,Queens,,false,,,8742
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,67,County,Kings,,true,7,Democratic,37484
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,5884,Rosemarie  Markgraf,,,67,County,Kings,,false,8,Republican,4987
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,7763,Angel Diaz,,,67,County,Kings,,false,9,Conservative,1158
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,7764,"Hector Cortes, Jr.",,,67,County,Kings,,false,186,Liberal,775
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,7765,Hector Henry,,,67,County,Kings,,false,223,FUS,224
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,67,County,Kings,,false,,,14044
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,67,County,Kings,,false,,,58672
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,68,County,New York ,,true,7,Democratic,13455
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,5884,Rosemarie  Markgraf,,,68,County,New York ,,false,8,Republican,1262
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,7763,Angel Diaz,,,68,County,New York ,,false,9,Conservative,240
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,7764,"Hector Cortes, Jr.",,,68,County,New York ,,false,186,Liberal,265
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,7765,Hector Henry,,,68,County,New York ,,false,223,FUS,78
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,68,County,New York ,,false,,,3474
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,68,County,New York ,,false,,,18774
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,430,County,Queens,,true,7,Democratic,2330
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,5884,Rosemarie  Markgraf,,,430,County,Queens,,false,8,Republican,1156
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,7763,Angel Diaz,,,430,County,Queens,,false,9,Conservative,234
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,7764,"Hector Cortes, Jr.",,,430,County,Queens,,false,186,Liberal,40
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,7765,Hector Henry,,,430,County,Queens,,false,223,FUS,18
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,430,County,Queens,,false,,,1498
4522,81,1998-11-03T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,430,County,Queens,,false,,,5276
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,67,County,Kings,,true,7,Democratic,31264
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,67,County,Kings,,true,186,Liberal,1149
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12570,Miguel I. Prado,,,67,County,Kings,,false,8,Republican,3036
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12570,Miguel I. Prado,,,67,County,Kings,,false,9,Conservative,634
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12570,Miguel I. Prado,,,67,County,Kings,,false,96,Right to Life,3036
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12571,Eleanor Garcia,,,67,County,Kings,,false,147,Socialist Workers,769
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,67,County,Kings,,false,8,Republican,14777
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,67,County,Kings,,false,,,52047
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,68,County,New York ,,true,7,Democratic,15320
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,68,County,New York ,,true,186,Liberal,1064
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12570,Miguel I. Prado,,,68,County,New York ,,false,8,Republican,2159
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12570,Miguel I. Prado,,,68,County,New York ,,false,9,Conservative,310
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12570,Miguel I. Prado,,,68,County,New York ,,false,96,Right to Life,2159
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12571,Eleanor Garcia,,,68,County,New York ,,false,147,Socialist Workers,274
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,68,County,New York ,,false,8,Republican,6449
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,68,County,New York ,,false,,,25783
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,430,County,Queens,,true,7,Democratic,12363
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,32,Nydia M. Velazquez,,,430,County,Queens,,true,186,Liberal,753
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12570,Miguel I. Prado,,,430,County,Queens,,false,8,Republican,2629
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12570,Miguel I. Prado,,,430,County,Queens,,false,9,Conservative,359
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12570,Miguel I. Prado,,,430,County,Queens,,false,96,Right to Life,2629
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,12571,Eleanor Garcia,,,430,County,Queens,,false,147,Socialist Workers,240
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,5725,Blank/Void/Scattering,,,430,County,Queens,,false,8,Republican,5785
5205,84,1996-11-05T00:00:00Z,General,,,,,,,188,Congressional District,12,1,Total Votes,,,430,County,Queens,,false,,,22355
